sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type,region,is_holiday,is_weekend
2020-06-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1132,31.25,0,0,chai,Bắc,0,0
2020-06-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,775,31.25,0,0,chai,Trung,0,0
2020-06-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,500,31.25,0,0,chai,Nam,0,0
2020-06-27,Acetylcysteine syrup,DHG Pharma,Cool place,496,31.14,0,1,chai,Bắc,0,1
2020-06-27,Acetylcysteine syrup,DHG Pharma,Cool place,383,31.14,0,1,chai,Trung,0,1
2020-06-27,Acetylcysteine syrup,DHG Pharma,Cool place,281,31.14,0,1,chai,Nam,0,1
2020-06-27,Amoxicillin-Clavulanate,Glomed,Room temperature,601,30.84,0,0,hộp,Bắc,0,1
2020-06-27,Amoxicillin-Clavulanate,Glomed,Room temperature,495,30.84,0,0,hộp,Trung,0,1
2020-06-27,Amoxicillin-Clavulanate,Glomed,Room temperature,385,30.84,0,0,hộp,Nam,0,1
2020-06-27,Coldrex,GSK,Room temperature,1232,30.71,0,0,hộp,Bắc,0,1
2020-06-27,Coldrex,GSK,Room temperature,901,30.71,0,0,hộp,Trung,0,1
2020-06-27,Coldrex,GSK,Room temperature,535,30.71,0,0,hộp,Nam,0,1
2020-06-27,Ibuprofen 200mg,Traphaco,Room temperature,1487,31.63,0,0,hộp,Bắc,0,1
2020-06-27,Ibuprofen 200mg,Traphaco,Room temperature,1304,31.63,0,0,hộp,Trung,0,1
2020-06-27,Ibuprofen 200mg,Traphaco,Room temperature,1615,31.63,0,0,hộp,Nam,0,1
2020-06-27,Loratadine 10mg,Sanofi,Room temperature,868,30.94,0,0,hộp,Bắc,0,1
2020-06-27,Loratadine 10mg,Sanofi,Room temperature,761,30.94,0,0,hộp,Trung,0,1
2020-06-27,Loratadine 10mg,Sanofi,Room temperature,671,30.94,0,0,hộp,Nam,0,1
2020-06-27,Omeprazole 20mg,STADA,Room temperature,727,30.37,0,1,hộp,Bắc,0,1
2020-06-27,Omeprazole 20mg,STADA,Room temperature,714,30.37,0,1,hộp,Trung,0,1
2020-06-27,Omeprazole 20mg,STADA,Room temperature,999,30.37,0,1,hộp,Nam,0,1
2020-06-27,Paracetamol 500mg,DHG Pharma,Room temperature,2446,31.67,0,1,hộp,Bắc,0,1
2020-06-27,Paracetamol 500mg,DHG Pharma,Room temperature,2385,31.67,0,1,hộp,Trung,0,1
2020-06-27,Paracetamol 500mg,DHG Pharma,Room temperature,2303,31.67,0,1,hộp,Nam,0,1
2020-06-27,Salbutamol inhaler,GSK,Cool place,847,31.18,0,0,chai,Bắc,0,1
2020-06-27,Salbutamol inhaler,GSK,Cool place,679,31.18,0,0,chai,Trung,0,1
2020-06-27,Salbutamol inhaler,GSK,Cool place,598,31.18,0,0,chai,Nam,0,1
2020-06-27,Salonpas,Hisamitsu,Dry place,1715,30.87,0,0,gói,Bắc,0,1
2020-06-27,Salonpas,Hisamitsu,Dry place,2049,30.87,0,0,gói,Trung,0,1
2020-06-27,Salonpas,Hisamitsu,Dry place,2897,30.87,0,0,gói,Nam,0,1
2020-06-27,Smecta,Ipsen,Dry place,1101,29.93,0,0,gói,Bắc,0,1
2020-06-27,Smecta,Ipsen,Dry place,1218,29.93,0,0,gói,Trung,0,1
2020-06-27,Smecta,Ipsen,Dry place,1342,29.93,0,0,gói,Nam,0,1
2020-06-27,Thuốc ho Prospan,Engelhard,Cool place,1073,31.25,0,0,chai,Bắc,0,1
2020-06-27,Thuốc ho Prospan,Engelhard,Cool place,808,31.25,0,0,chai,Trung,0,1
2020-06-27,Thuốc ho Prospan,Engelhard,Cool place,262,31.25,0,0,chai,Nam,0,1
2020-06-27,V-Rohto,Rohto,Cool place,1065,31.13,0,1,chai,Bắc,0,1
2020-06-27,V-Rohto,Rohto,Cool place,1555,31.13,0,1,chai,Trung,0,1
2020-06-27,V-Rohto,Rohto,Cool place,2147,31.13,0,1,chai,Nam,0,1
2020-06-27,Vitamin C 500mg,DHG Pharma,Room temperature,1535,30.52,0,0,hộp,Bắc,0,1
2020-06-27,Vitamin C 500mg,DHG Pharma,Room temperature,1580,30.52,0,0,hộp,Trung,0,1
2020-06-27,Vitamin C 500mg,DHG Pharma,Room temperature,2135,30.52,0,0,hộp,Nam,0,1
2020-06-27,Vitamin D3 1000 IU,Nature Made,Room temperature,681,30.95,0,1,lọ,Bắc,0,1
2020-06-27,Vitamin D3 1000 IU,Nature Made,Room temperature,595,30.95,0,1,lọ,Trung,0,1
2020-06-27,Vitamin D3 1000 IU,Nature Made,Room temperature,553,30.95,0,1,lọ,Nam,0,1
2020-06-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1093,31.16,0,1,chai,Bắc,0,1
2020-06-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,806,31.16,0,1,chai,Trung,0,1
2020-06-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,444,31.16,0,1,chai,Nam,0,1
2020-06-28,Acetylcysteine syrup,DHG Pharma,Cool place,482,31.15,0,0,chai,Bắc,0,1
2020-06-28,Acetylcysteine syrup,DHG Pharma,Cool place,384,31.15,0,0,chai,Trung,0,1
2020-06-28,Acetylcysteine syrup,DHG Pharma,Cool place,271,31.15,0,0,chai,Nam,0,1
2020-06-28,Amoxicillin-Clavulanate,Glomed,Room temperature,589,30.85,0,1,hộp,Bắc,0,1
2020-06-28,Amoxicillin-Clavulanate,Glomed,Room temperature,499,30.85,0,1,hộp,Trung,0,1
2020-06-28,Amoxicillin-Clavulanate,Glomed,Room temperature,406,30.85,0,1,hộp,Nam,0,1
2020-06-28,Coldrex,GSK,Room temperature,1229,30.69,0,1,hộp,Bắc,0,1
2020-06-28,Coldrex,GSK,Room temperature,877,30.69,0,1,hộp,Trung,0,1
2020-06-28,Coldrex,GSK,Room temperature,496,30.69,0,1,hộp,Nam,0,1
2020-06-28,Ibuprofen 200mg,Traphaco,Room temperature,1455,31.54,0,1,hộp,Bắc,0,1
2020-06-28,Ibuprofen 200mg,Traphaco,Room temperature,1321,31.54,0,1,hộp,Trung,0,1
2020-06-28,Ibuprofen 200mg,Traphaco,Room temperature,1659,31.54,0,1,hộp,Nam,0,1
2020-06-28,Loratadine 10mg,Sanofi,Room temperature,862,30.91,0,1,hộp,Bắc,0,1
2020-06-28,Loratadine 10mg,Sanofi,Room temperature,765,30.91,0,1,hộp,Trung,0,1
2020-06-28,Loratadine 10mg,Sanofi,Room temperature,700,30.91,0,1,hộp,Nam,0,1
2020-06-28,Omeprazole 20mg,STADA,Room temperature,732,30.38,0,0,hộp,Bắc,0,1
2020-06-28,Omeprazole 20mg,STADA,Room temperature,728,30.38,0,0,hộp,Trung,0,1
2020-06-28,Omeprazole 20mg,STADA,Room temperature,1020,30.38,0,0,hộp,Nam,0,1
2020-06-28,Paracetamol 500mg,DHG Pharma,Room temperature,2235,31.63,0,0,hộp,Bắc,0,1
2020-06-28,Paracetamol 500mg,DHG Pharma,Room temperature,2311,31.63,0,0,hộp,Trung,0,1
2020-06-28,Paracetamol 500mg,DHG Pharma,Room temperature,2402,31.63,0,0,hộp,Nam,0,1
2020-06-28,Salbutamol inhaler,GSK,Cool place,832,31.37,0,0,chai,Bắc,0,1
2020-06-28,Salbutamol inhaler,GSK,Cool place,703,31.37,0,0,chai,Trung,0,1
2020-06-28,Salbutamol inhaler,GSK,Cool place,519,31.37,0,0,chai,Nam,0,1
2020-06-28,Salonpas,Hisamitsu,Dry place,1681,30.87,0,1,gói,Bắc,0,1
2020-06-28,Salonpas,Hisamitsu,Dry place,1948,30.87,0,1,gói,Trung,0,1
2020-06-28,Salonpas,Hisamitsu,Dry place,2789,30.87,0,1,gói,Nam,0,1
2020-06-28,Smecta,Ipsen,Dry place,1123,29.92,0,1,gói,Bắc,0,1
2020-06-28,Smecta,Ipsen,Dry place,1221,29.92,0,1,gói,Trung,0,1
2020-06-28,Smecta,Ipsen,Dry place,1340,29.92,0,1,gói,Nam,0,1
2020-06-28,Thuốc ho Prospan,Engelhard,Cool place,1059,31.18,0,0,chai,Bắc,0,1
2020-06-28,Thuốc ho Prospan,Engelhard,Cool place,781,31.18,0,0,chai,Trung,0,1
2020-06-28,Thuốc ho Prospan,Engelhard,Cool place,305,31.18,0,0,chai,Nam,0,1
2020-06-28,V-Rohto,Rohto,Cool place,1161,31.16,0,0,chai,Bắc,0,1
2020-06-28,V-Rohto,Rohto,Cool place,1659,31.16,0,0,chai,Trung,0,1
2020-06-28,V-Rohto,Rohto,Cool place,2124,31.16,0,0,chai,Nam,0,1
2020-06-28,Vitamin C 500mg,DHG Pharma,Room temperature,1579,30.43,0,1,hộp,Bắc,0,1
2020-06-28,Vitamin C 500mg,DHG Pharma,Room temperature,1630,30.43,0,1,hộp,Trung,0,1
2020-06-28,Vitamin C 500mg,DHG Pharma,Room temperature,2130,30.43,0,1,hộp,Nam,0,1
2020-06-28,Vitamin D3 1000 IU,Nature Made,Room temperature,684,30.92,0,1,lọ,Bắc,0,1
2020-06-28,Vitamin D3 1000 IU,Nature Made,Room temperature,629,30.92,0,1,lọ,Trung,0,1
2020-06-28,Vitamin D3 1000 IU,Nature Made,Room temperature,557,30.92,0,1,lọ,Nam,0,1
2020-06-28,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1123,31.05,0,1,chai,Bắc,0,1
2020-06-28,Xịt mũi Nazal,Nam Ha Pharma,Cool place,823,31.05,0,1,chai,Trung,0,1
2020-06-28,Xịt mũi Nazal,Nam Ha Pharma,Cool place,489,31.05,0,1,chai,Nam,0,1
2020-06-29,Acetylcysteine syrup,DHG Pharma,Cool place,496,31.17,0,0,chai,Bắc,0,0
2020-06-29,Acetylcysteine syrup,DHG Pharma,Cool place,375,31.17,0,0,chai,Trung,0,0
2020-06-29,Acetylcysteine syrup,DHG Pharma,Cool place,278,31.17,0,0,chai,Nam,0,0
2020-06-29,Amoxicillin-Clavulanate,Glomed,Room temperature,594,30.87,0,0,hộp,Bắc,0,0
2020-06-29,Amoxicillin-Clavulanate,Glomed,Room temperature,499,30.87,0,0,hộp,Trung,0,0
2020-06-29,Amoxicillin-Clavulanate,Glomed,Room temperature,367,30.87,0,0,hộp,Nam,0,0
2020-06-29,Coldrex,GSK,Room temperature,1270,30.67,0,0,hộp,Bắc,0,0
2020-06-29,Coldrex,GSK,Room temperature,870,30.67,0,0,hộp,Trung,0,0
2020-06-29,Coldrex,GSK,Room temperature,554,30.67,0,0,hộp,Nam,0,0
2020-06-29,Ibuprofen 200mg,Traphaco,Room temperature,1430,31.44,0,0,hộp,Bắc,0,0
2020-06-29,Ibuprofen 200mg,Traphaco,Room temperature,1273,31.44,0,0,hộp,Trung,0,0
2020-06-29,Ibuprofen 200mg,Traphaco,Room temperature,1591,31.44,0,0,hộp,Nam,0,0
2020-06-29,Loratadine 10mg,Sanofi,Room temperature,829,30.89,0,0,hộp,Bắc,0,0
2020-06-29,Loratadine 10mg,Sanofi,Room temperature,782,30.89,0,0,hộp,Trung,0,0
2020-06-29,Loratadine 10mg,Sanofi,Room temperature,686,30.89,0,0,hộp,Nam,0,0
2020-06-29,Omeprazole 20mg,STADA,Room temperature,689,30.39,0,0,hộp,Bắc,0,0
2020-06-29,Omeprazole 20mg,STADA,Room temperature,808,30.39,0,0,hộp,Trung,0,0
2020-06-29,Omeprazole 20mg,STADA,Room temperature,976,30.39,0,0,hộp,Nam,0,0
2020-06-29,Paracetamol 500mg,DHG Pharma,Room temperature,2284,31.59,0,1,hộp,Bắc,0,0
2020-06-29,Paracetamol 500mg,DHG Pharma,Room temperature,2294,31.59,0,1,hộp,Trung,0,0
2020-06-29,Paracetamol 500mg,DHG Pharma,Room temperature,2171,31.59,0,1,hộp,Nam,0,0
2020-06-29,Salbutamol inhaler,GSK,Cool place,852,31.56,0,0,chai,Bắc,0,0
2020-06-29,Salbutamol inhaler,GSK,Cool place,658,31.56,0,0,chai,Trung,0,0
2020-06-29,Salbutamol inhaler,GSK,Cool place,550,31.56,0,0,chai,Nam,0,0
2020-06-29,Salonpas,Hisamitsu,Dry place,1763,30.86,0,0,gói,Bắc,0,0
2020-06-29,Salonpas,Hisamitsu,Dry place,1901,30.86,0,0,gói,Trung,0,0
2020-06-29,Salonpas,Hisamitsu,Dry place,2911,30.86,0,0,gói,Nam,0,0
2020-06-29,Smecta,Ipsen,Dry place,1151,29.92,0,0,gói,Bắc,0,0
2020-06-29,Smecta,Ipsen,Dry place,1205,29.92,0,0,gói,Trung,0,0
2020-06-29,Smecta,Ipsen,Dry place,1420,29.92,0,0,gói,Nam,0,0
2020-06-29,Thuốc ho Prospan,Engelhard,Cool place,1061,31.11,0,1,chai,Bắc,0,0
2020-06-29,Thuốc ho Prospan,Engelhard,Cool place,775,31.11,0,1,chai,Trung,0,0
2020-06-29,Thuốc ho Prospan,Engelhard,Cool place,280,31.11,0,1,chai,Nam,0,0
2020-06-29,V-Rohto,Rohto,Cool place,1106,31.2,0,0,chai,Bắc,0,0
2020-06-29,V-Rohto,Rohto,Cool place,1597,31.2,0,0,chai,Trung,0,0
2020-06-29,V-Rohto,Rohto,Cool place,2000,31.2,0,0,chai,Nam,0,0
2020-06-29,Vitamin C 500mg,DHG Pharma,Room temperature,1528,30.33,0,0,hộp,Bắc,0,0
2020-06-29,Vitamin C 500mg,DHG Pharma,Room temperature,1657,30.33,0,0,hộp,Trung,0,0
2020-06-29,Vitamin C 500mg,DHG Pharma,Room temperature,2132,30.33,0,0,hộp,Nam,0,0
2020-06-29,Vitamin D3 1000 IU,Nature Made,Room temperature,686,30.89,0,0,lọ,Bắc,0,0
2020-06-29,Vitamin D3 1000 IU,Nature Made,Room temperature,643,30.89,0,0,lọ,Trung,0,0
2020-06-29,Vitamin D3 1000 IU,Nature Made,Room temperature,574,30.89,0,0,lọ,Nam,0,0
2020-06-29,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1114,30.94,0,1,chai,Bắc,0,0
2020-06-29,Xịt mũi Nazal,Nam Ha Pharma,Cool place,812,30.94,0,1,chai,Trung,0,0
2020-06-29,Xịt mũi Nazal,Nam Ha Pharma,Cool place,496,30.94,0,1,chai,Nam,0,0
2020-06-30,Acetylcysteine syrup,DHG Pharma,Cool place,500,31.18,0,1,chai,Bắc,0,0
2020-06-30,Acetylcysteine syrup,DHG Pharma,Cool place,391,31.18,0,1,chai,Trung,0,0
2020-06-30,Acetylcysteine syrup,DHG Pharma,Cool place,278,31.18,0,1,chai,Nam,0,0
2020-06-30,Amoxicillin-Clavulanate,Glomed,Room temperature,608,30.88,0,0,hộp,Bắc,0,0
2020-06-30,Amoxicillin-Clavulanate,Glomed,Room temperature,487,30.88,0,0,hộp,Trung,0,0
2020-06-30,Amoxicillin-Clavulanate,Glomed,Room temperature,364,30.88,0,0,hộp,Nam,0,0
2020-06-30,Coldrex,GSK,Room temperature,1244,30.64,0,0,hộp,Bắc,0,0
2020-06-30,Coldrex,GSK,Room temperature,882,30.64,0,0,hộp,Trung,0,0
2020-06-30,Coldrex,GSK,Room temperature,563,30.64,0,0,hộp,Nam,0,0
2020-06-30,Ibuprofen 200mg,Traphaco,Room temperature,1424,31.35,0,1,hộp,Bắc,0,0
2020-06-30,Ibuprofen 200mg,Traphaco,Room temperature,1296,31.35,0,1,hộp,Trung,0,0
2020-06-30,Ibuprofen 200mg,Traphaco,Room temperature,1597,31.35,0,1,hộp,Nam,0,0
2020-06-30,Loratadine 10mg,Sanofi,Room temperature,868,30.87,0,0,hộp,Bắc,0,0
2020-06-30,Loratadine 10mg,Sanofi,Room temperature,733,30.87,0,0,hộp,Trung,0,0
2020-06-30,Loratadine 10mg,Sanofi,Room temperature,675,30.87,0,0,hộp,Nam,0,0
2020-06-30,Omeprazole 20mg,STADA,Room temperature,728,30.41,0,0,hộp,Bắc,0,0
2020-06-30,Omeprazole 20mg,STADA,Room temperature,745,30.41,0,0,hộp,Trung,0,0
2020-06-30,Omeprazole 20mg,STADA,Room temperature,980,30.41,0,0,hộp,Nam,0,0
2020-06-30,Paracetamol 500mg,DHG Pharma,Room temperature,2251,31.54,0,0,hộp,Bắc,0,0
2020-06-30,Paracetamol 500mg,DHG Pharma,Room temperature,2299,31.54,0,0,hộp,Trung,0,0
2020-06-30,Paracetamol 500mg,DHG Pharma,Room temperature,2323,31.54,0,0,hộp,Nam,0,0
2020-06-30,Salbutamol inhaler,GSK,Cool place,835,31.74,0,0,chai,Bắc,0,0
2020-06-30,Salbutamol inhaler,GSK,Cool place,722,31.74,0,0,chai,Trung,0,0
2020-06-30,Salbutamol inhaler,GSK,Cool place,561,31.74,0,0,chai,Nam,0,0
2020-06-30,Salonpas,Hisamitsu,Dry place,1752,30.85,0,0,gói,Bắc,0,0
2020-06-30,Salonpas,Hisamitsu,Dry place,1919,30.85,0,0,gói,Trung,0,0
2020-06-30,Salonpas,Hisamitsu,Dry place,2745,30.85,0,0,gói,Nam,0,0
2020-06-30,Smecta,Ipsen,Dry place,1114,29.91,0,0,gói,Bắc,0,0
2020-06-30,Smecta,Ipsen,Dry place,1221,29.91,0,0,gói,Trung,0,0
2020-06-30,Smecta,Ipsen,Dry place,1326,29.91,0,0,gói,Nam,0,0
2020-06-30,Thuốc ho Prospan,Engelhard,Cool place,1072,31.04,0,1,chai,Bắc,0,0
2020-06-30,Thuốc ho Prospan,Engelhard,Cool place,788,31.04,0,1,chai,Trung,0,0
2020-06-30,Thuốc ho Prospan,Engelhard,Cool place,276,31.04,0,1,chai,Nam,0,0
2020-06-30,V-Rohto,Rohto,Cool place,1167,31.23,0,0,chai,Bắc,0,0
2020-06-30,V-Rohto,Rohto,Cool place,1653,31.23,0,0,chai,Trung,0,0
2020-06-30,V-Rohto,Rohto,Cool place,2082,31.23,0,0,chai,Nam,0,0
2020-06-30,Vitamin C 500mg,DHG Pharma,Room temperature,1573,30.24,0,1,hộp,Bắc,0,0
2020-06-30,Vitamin C 500mg,DHG Pharma,Room temperature,1626,30.24,0,1,hộp,Trung,0,0
2020-06-30,Vitamin C 500mg,DHG Pharma,Room temperature,2242,30.24,0,1,hộp,Nam,0,0
2020-06-30,Vitamin D3 1000 IU,Nature Made,Room temperature,675,30.86,0,0,lọ,Bắc,0,0
2020-06-30,Vitamin D3 1000 IU,Nature Made,Room temperature,608,30.86,0,0,lọ,Trung,0,0
2020-06-30,Vitamin D3 1000 IU,Nature Made,Room temperature,558,30.86,0,0,lọ,Nam,0,0
2020-06-30,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1136,30.82,0,1,chai,Bắc,0,0
2020-06-30,Xịt mũi Nazal,Nam Ha Pharma,Cool place,819,30.82,0,1,chai,Trung,0,0
2020-06-30,Xịt mũi Nazal,Nam Ha Pharma,Cool place,498,30.82,0,1,chai,Nam,0,0
2020-07-01,Acetylcysteine syrup,DHG Pharma,Cool place,504,31.19,0,0,chai,Bắc,0,0
2020-07-01,Acetylcysteine syrup,DHG Pharma,Cool place,374,31.19,0,0,chai,Trung,0,0
2020-07-01,Acetylcysteine syrup,DHG Pharma,Cool place,262,31.19,0,0,chai,Nam,0,0
2020-07-01,Amoxicillin-Clavulanate,Glomed,Room temperature,610,30.89,0,0,hộp,Bắc,0,0
2020-07-01,Amoxicillin-Clavulanate,Glomed,Room temperature,494,30.89,0,0,hộp,Trung,0,0
2020-07-01,Amoxicillin-Clavulanate,Glomed,Room temperature,383,30.89,0,0,hộp,Nam,0,0
2020-07-01,Coldrex,GSK,Room temperature,1236,30.62,0,1,hộp,Bắc,0,0
2020-07-01,Coldrex,GSK,Room temperature,853,30.62,0,1,hộp,Trung,0,0
2020-07-01,Coldrex,GSK,Room temperature,541,30.62,0,1,hộp,Nam,0,0
2020-07-01,Ibuprofen 200mg,Traphaco,Room temperature,1544,31.26,0,1,hộp,Bắc,0,0
2020-07-01,Ibuprofen 200mg,Traphaco,Room temperature,1329,31.26,0,1,hộp,Trung,0,0
2020-07-01,Ibuprofen 200mg,Traphaco,Room temperature,1670,31.26,0,1,hộp,Nam,0,0
2020-07-01,Loratadine 10mg,Sanofi,Room temperature,874,30.84,0,0,hộp,Bắc,0,0
2020-07-01,Loratadine 10mg,Sanofi,Room temperature,772,30.84,0,0,hộp,Trung,0,0
2020-07-01,Loratadine 10mg,Sanofi,Room temperature,642,30.84,0,0,hộp,Nam,0,0
2020-07-01,Omeprazole 20mg,STADA,Room temperature,705,30.43,0,0,hộp,Bắc,0,0
2020-07-01,Omeprazole 20mg,STADA,Room temperature,698,30.43,0,0,hộp,Trung,0,0
2020-07-01,Omeprazole 20mg,STADA,Room temperature,1000,30.43,0,0,hộp,Nam,0,0
2020-07-01,Paracetamol 500mg,DHG Pharma,Room temperature,2354,31.49,0,0,hộp,Bắc,0,0
2020-07-01,Paracetamol 500mg,DHG Pharma,Room temperature,2403,31.49,0,0,hộp,Trung,0,0
2020-07-01,Paracetamol 500mg,DHG Pharma,Room temperature,2342,31.49,0,0,hộp,Nam,0,0
2020-07-01,Salbutamol inhaler,GSK,Cool place,829,31.93,0,0,chai,Bắc,0,0
2020-07-01,Salbutamol inhaler,GSK,Cool place,739,31.93,0,0,chai,Trung,0,0
2020-07-01,Salbutamol inhaler,GSK,Cool place,586,31.93,0,0,chai,Nam,0,0
2020-07-01,Salonpas,Hisamitsu,Dry place,1716,30.84,0,1,gói,Bắc,0,0
2020-07-01,Salonpas,Hisamitsu,Dry place,1917,30.84,0,1,gói,Trung,0,0
2020-07-01,Salonpas,Hisamitsu,Dry place,2813,30.84,0,1,gói,Nam,0,0
2020-07-01,Smecta,Ipsen,Dry place,1119,29.9,0,0,gói,Bắc,0,0
2020-07-01,Smecta,Ipsen,Dry place,1277,29.9,0,0,gói,Trung,0,0
2020-07-01,Smecta,Ipsen,Dry place,1429,29.9,0,0,gói,Nam,0,0
2020-07-01,Thuốc ho Prospan,Engelhard,Cool place,1072,30.97,0,0,chai,Bắc,0,0
2020-07-01,Thuốc ho Prospan,Engelhard,Cool place,777,30.97,0,0,chai,Trung,0,0
2020-07-01,Thuốc ho Prospan,Engelhard,Cool place,286,30.97,0,0,chai,Nam,0,0
2020-07-01,V-Rohto,Rohto,Cool place,1163,31.26,0,1,chai,Bắc,0,0
2020-07-01,V-Rohto,Rohto,Cool place,1625,31.26,0,1,chai,Trung,0,0
2020-07-01,V-Rohto,Rohto,Cool place,2221,31.26,0,1,chai,Nam,0,0
2020-07-01,Vitamin C 500mg,DHG Pharma,Room temperature,1666,30.15,0,1,hộp,Bắc,0,0
2020-07-01,Vitamin C 500mg,DHG Pharma,Room temperature,1594,30.15,0,1,hộp,Trung,0,0
2020-07-01,Vitamin C 500mg,DHG Pharma,Room temperature,2153,30.15,0,1,hộp,Nam,0,0
2020-07-01,Vitamin D3 1000 IU,Nature Made,Room temperature,668,30.84,0,0,lọ,Bắc,0,0
2020-07-01,Vitamin D3 1000 IU,Nature Made,Room temperature,621,30.84,0,0,lọ,Trung,0,0
2020-07-01,Vitamin D3 1000 IU,Nature Made,Room temperature,553,30.84,0,0,lọ,Nam,0,0
2020-07-01,Xịt mũi Nazal,Nam Ha Pharma,Cool place,1104,30.7,0,0,chai,Bắc,0,0
2020-07-01,Xịt mũi Nazal,Nam Ha Pharma,Cool place,783,30.7,0,0,chai,Trung,0,0
2020-07-01,Xịt mũi Nazal,Nam Ha Pharma,Cool place,495,30.7,0,0,chai,Nam,0,0
2020-07-02,Acetylcysteine syrup,DHG Pharma,Cool place,492,31.2,0,1,chai,Bắc,0,0
2020-07-02,Acetylcysteine syrup,DHG Pharma,Cool place,393,31.2,0,1,chai,Trung,0,0
2020-07-02,Acetylcysteine syrup,DHG Pharma,Cool place,270,31.2,0,1,chai,Nam,0,0
2020-07-02,Amoxicillin-Clavulanate,Glomed,Room temperature,580,30.91,0,1,hộp,Bắc,0,0
2020-07-02,Amoxicillin-Clavulanate,Glomed,Room temperature,486,30.91,0,1,hộp,Trung,0,0
2020-07-02,Amoxicillin-Clavulanate,Glomed,Room temperature,410,30.91,0,1,hộp,Nam,0,0
2020-07-02,Coldrex,GSK,Room temperature,1264,30.6,0,1,hộp,Bắc,0,0
2020-07-02,Coldrex,GSK,Room temperature,890,30.6,0,1,hộp,Trung,0,0
2020-07-02,Coldrex,GSK,Room temperature,555,30.6,0,1,hộp,Nam,0,0
2020-07-02,Ibuprofen 200mg,Traphaco,Room temperature,1443,31.18,0,0,hộp,Bắc,0,0
2020-07-02,Ibuprofen 200mg,Traphaco,Room temperature,1256,31.18,0,0,hộp,Trung,0,0
2020-07-02,Ibuprofen 200mg,Traphaco,Room temperature,1728,31.18,0,0,hộp,Nam,0,0
2020-07-02,Loratadine 10mg,Sanofi,Room temperature,816,30.82,0,0,hộp,Bắc,0,0
2020-07-02,Loratadine 10mg,Sanofi,Room temperature,774,30.82,0,0,hộp,Trung,0,0
2020-07-02,Loratadine 10mg,Sanofi,Room temperature,704,30.82,0,0,hộp,Nam,0,0
2020-07-02,Omeprazole 20mg,STADA,Room temperature,718,30.45,0,0,hộp,Bắc,0,0
2020-07-02,Omeprazole 20mg,STADA,Room temperature,728,30.45,0,0,hộp,Trung,0,0
2020-07-02,Omeprazole 20mg,STADA,Room temperature,979,30.45,0,0,hộp,Nam,0,0
2020-07-02,Paracetamol 500mg,DHG Pharma,Room temperature,2236,31.43,0,1,hộp,Bắc,0,0
2020-07-02,Paracetamol 500mg,DHG Pharma,Room temperature,2315,31.43,0,1,hộp,Trung,0,0
2020-07-02,Paracetamol 500mg,DHG Pharma,Room temperature,2320,31.43,0,1,hộp,Nam,0,0
2020-07-02,Salbutamol inhaler,GSK,Cool place,830,32.09,0,1,chai,Bắc,0,0
2020-07-02,Salbutamol inhaler,GSK,Cool place,678,32.09,0,1,chai,Trung,0,0
2020-07-02,Salbutamol inhaler,GSK,Cool place,566,32.09,0,1,chai,Nam,0,0
2020-07-02,Salonpas,Hisamitsu,Dry place,1746,30.83,0,0,gói,Bắc,0,0
2020-07-02,Salonpas,Hisamitsu,Dry place,1888,30.83,0,0,gói,Trung,0,0
2020-07-02,Salonpas,Hisamitsu,Dry place,2747,30.83,0,0,gói,Nam,0,0
2020-07-02,Smecta,Ipsen,Dry place,1079,29.9,0,0,gói,Bắc,0,0
2020-07-02,Smecta,Ipsen,Dry place,1264,29.9,0,0,gói,Trung,0,0
2020-07-02,Smecta,Ipsen,Dry place,1394,29.9,0,0,gói,Nam,0,0
2020-07-02,Thuốc ho Prospan,Engelhard,Cool place,1078,30.91,0,0,chai,Bắc,0,0
2020-07-02,Thuốc ho Prospan,Engelhard,Cool place,785,30.91,0,0,chai,Trung,0,0
2020-07-02,Thuốc ho Prospan,Engelhard,Cool place,245,30.91,0,0,chai,Nam,0,0
2020-07-02,V-Rohto,Rohto,Cool place,1169,31.3,0,0,chai,Bắc,0,0
2020-07-02,V-Rohto,Rohto,Cool place,1573,31.3,0,0,chai,Trung,0,0
2020-07-02,V-Rohto,Rohto,Cool place,2203,31.3,0,0,chai,Nam,0,0
2020-07-02,Vitamin C 500mg,DHG Pharma,Room temperature,1599,30.07,0,0,hộp,Bắc,0,0
2020-07-02,Vitamin C 500mg,DHG Pharma,Room temperature,1627,30.07,0,0,hộp,Trung,0,0
2020-07-02,Vitamin C 500mg,DHG Pharma,Room temperature,2134,30.07,0,0,hộp,Nam,0,0
2020-07-02,Vitamin D3 1000 IU,Nature Made,Room temperature,690,30.82,0,0,lọ,Bắc,0,0
2020-07-02,Vitamin D3 1000 IU,Nature Made,Room temperature,598,30.82,0,0,lọ,Trung,0,0
2020-07-02,Vitamin D3 1000 IU,Nature Made,Room temperature,536,30.82,0,0,lọ,Nam,0,0
