sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type,region,is_holiday,is_weekend
2021-04-22,Xịt mũi Nazal,Nam Ha Pharma,Cool place,45,24.78,0,0,chai,Bắc,0,0
2021-04-22,Xịt mũi Nazal,Nam Ha Pharma,Cool place,34,24.78,0,0,chai,Trung,0,0
2021-04-22,Xịt mũi Nazal,Nam Ha Pharma,Cool place,21,24.78,0,0,chai,Nam,0,0
2021-04-23,Acetylcysteine syrup,DHG Pharma,Cool place,20,24.44,0,1,chai,Bắc,0,0
2021-04-23,Acetylcysteine syrup,DHG Pharma,Cool place,15,24.44,0,1,chai,Trung,0,0
2021-04-23,Acetylcysteine syrup,DHG Pharma,Cool place,10,24.44,0,1,chai,Nam,0,0
2021-04-23,Amoxicillin-Clavulanate,Glomed,Room temperature,19,24.69,0,1,hộp,Bắc,0,0
2021-04-23,Amoxicillin-Clavulanate,Glomed,Room temperature,17,24.69,0,1,hộp,Trung,0,0
2021-04-23,Amoxicillin-Clavulanate,Glomed,Room temperature,13,24.69,0,1,hộp,Nam,0,0
2021-04-23,Coldrex,GSK,Room temperature,52,24.93,0,1,hộp,Bắc,0,0
2021-04-23,Coldrex,GSK,Room temperature,35,24.93,0,1,hộp,Trung,0,0
2021-04-23,Coldrex,GSK,Room temperature,21,24.93,0,1,hộp,Nam,0,0
2021-04-23,Ibuprofen 200mg,Traphaco,Room temperature,46,24.51,0,0,hộp,Bắc,0,0
2021-04-23,Ibuprofen 200mg,Traphaco,Room temperature,40,24.51,0,0,hộp,Trung,0,0
2021-04-23,Ibuprofen 200mg,Traphaco,Room temperature,49,24.51,0,0,hộp,Nam,0,0
2021-04-23,Loratadine 10mg,Sanofi,Room temperature,26,25.13,0,0,hộp,Bắc,0,0
2021-04-23,Loratadine 10mg,Sanofi,Room temperature,24,25.13,0,0,hộp,Trung,0,0
2021-04-23,Loratadine 10mg,Sanofi,Room temperature,22,25.13,0,0,hộp,Nam,0,0
2021-04-23,Omeprazole 20mg,STADA,Room temperature,23,24.2,0,1,hộp,Bắc,0,0
2021-04-23,Omeprazole 20mg,STADA,Room temperature,22,24.2,0,1,hộp,Trung,0,0
2021-04-23,Omeprazole 20mg,STADA,Room temperature,31,24.2,0,1,hộp,Nam,0,0
2021-04-23,Paracetamol 500mg,DHG Pharma,Room temperature,69,24.99,0,1,hộp,Bắc,0,0
2021-04-23,Paracetamol 500mg,DHG Pharma,Room temperature,72,24.99,0,1,hộp,Trung,0,0
2021-04-23,Paracetamol 500mg,DHG Pharma,Room temperature,70,24.99,0,1,hộp,Nam,0,0
2021-04-23,Salbutamol inhaler,GSK,Cool place,26,24.74,0,1,chai,Bắc,0,0
2021-04-23,Salbutamol inhaler,GSK,Cool place,23,24.74,0,1,chai,Trung,0,0
2021-04-23,Salbutamol inhaler,GSK,Cool place,17,24.74,0,1,chai,Nam,0,0
2021-04-23,Salonpas,Hisamitsu,Dry place,50,24.85,0,1,gói,Bắc,0,0
2021-04-23,Salonpas,Hisamitsu,Dry place,58,24.85,0,1,gói,Trung,0,0
2021-04-23,Salonpas,Hisamitsu,Dry place,82,24.85,0,1,gói,Nam,0,0
2021-04-23,Smecta,Ipsen,Dry place,32,24.12,0,0,gói,Bắc,0,0
2021-04-23,Smecta,Ipsen,Dry place,37,24.12,0,0,gói,Trung,0,0
2021-04-23,Smecta,Ipsen,Dry place,38,24.12,0,0,gói,Nam,0,0
2021-04-23,Thuốc ho Prospan,Engelhard,Cool place,43,24.6,0,0,chai,Bắc,0,0
2021-04-23,Thuốc ho Prospan,Engelhard,Cool place,30,24.6,0,0,chai,Trung,0,0
2021-04-23,Thuốc ho Prospan,Engelhard,Cool place,12,24.6,0,0,chai,Nam,0,0
2021-04-23,V-Rohto,Rohto,Cool place,37,24.52,0,0,chai,Bắc,0,0
2021-04-23,V-Rohto,Rohto,Cool place,46,24.52,0,0,chai,Trung,0,0
2021-04-23,V-Rohto,Rohto,Cool place,63,24.52,0,0,chai,Nam,0,0
2021-04-23,Vitamin C 500mg,DHG Pharma,Room temperature,51,24.41,0,0,hộp,Bắc,0,0
2021-04-23,Vitamin C 500mg,DHG Pharma,Room temperature,54,24.41,0,0,hộp,Trung,0,0
2021-04-23,Vitamin C 500mg,DHG Pharma,Room temperature,74,24.41,0,0,hộp,Nam,0,0
2021-04-23,Vitamin D3 1000 IU,Nature Made,Room temperature,23,24.19,0,1,lọ,Bắc,0,0
2021-04-23,Vitamin D3 1000 IU,Nature Made,Room temperature,21,24.19,0,1,lọ,Trung,0,0
2021-04-23,Vitamin D3 1000 IU,Nature Made,Room temperature,19,24.19,0,1,lọ,Nam,0,0
2021-04-23,Xịt mũi Nazal,Nam Ha Pharma,Cool place,47,24.66,0,0,chai,Bắc,0,0
2021-04-23,Xịt mũi Nazal,Nam Ha Pharma,Cool place,32,24.66,0,0,chai,Trung,0,0
2021-04-23,Xịt mũi Nazal,Nam Ha Pharma,Cool place,21,24.66,0,0,chai,Nam,0,0
2021-04-24,Acetylcysteine syrup,DHG Pharma,Cool place,19,24.22,0,0,chai,Bắc,0,1
2021-04-24,Acetylcysteine syrup,DHG Pharma,Cool place,15,24.22,0,0,chai,Trung,0,1
2021-04-24,Acetylcysteine syrup,DHG Pharma,Cool place,11,24.22,0,0,chai,Nam,0,1
2021-04-24,Amoxicillin-Clavulanate,Glomed,Room temperature,20,24.65,0,0,hộp,Bắc,0,1
2021-04-24,Amoxicillin-Clavulanate,Glomed,Room temperature,17,24.65,0,0,hộp,Trung,0,1
2021-04-24,Amoxicillin-Clavulanate,Glomed,Room temperature,14,24.65,0,0,hộp,Nam,0,1
2021-04-24,Coldrex,GSK,Room temperature,51,24.69,0,1,hộp,Bắc,0,1
2021-04-24,Coldrex,GSK,Room temperature,36,24.69,0,1,hộp,Trung,0,1
2021-04-24,Coldrex,GSK,Room temperature,22,24.69,0,1,hộp,Nam,0,1
2021-04-24,Ibuprofen 200mg,Traphaco,Room temperature,47,24.38,0,1,hộp,Bắc,0,1
2021-04-24,Ibuprofen 200mg,Traphaco,Room temperature,40,24.38,0,1,hộp,Trung,0,1
2021-04-24,Ibuprofen 200mg,Traphaco,Room temperature,50,24.38,0,1,hộp,Nam,0,1
2021-04-24,Loratadine 10mg,Sanofi,Room temperature,26,25.03,0,1,hộp,Bắc,0,1
2021-04-24,Loratadine 10mg,Sanofi,Room temperature,23,25.03,0,1,hộp,Trung,0,1
2021-04-24,Loratadine 10mg,Sanofi,Room temperature,21,25.03,0,1,hộp,Nam,0,1
2021-04-24,Omeprazole 20mg,STADA,Room temperature,24,24.27,0,0,hộp,Bắc,0,1
2021-04-24,Omeprazole 20mg,STADA,Room temperature,23,24.27,0,0,hộp,Trung,0,1
2021-04-24,Omeprazole 20mg,STADA,Room temperature,31,24.27,0,0,hộp,Nam,0,1
2021-04-24,Paracetamol 500mg,DHG Pharma,Room temperature,70,25.27,0,0,hộp,Bắc,0,1
2021-04-24,Paracetamol 500mg,DHG Pharma,Room temperature,66,25.27,0,0,hộp,Trung,0,1
2021-04-24,Paracetamol 500mg,DHG Pharma,Room temperature,70,25.27,0,0,hộp,Nam,0,1
2021-04-24,Salbutamol inhaler,GSK,Cool place,28,24.98,0,0,chai,Bắc,0,1
2021-04-24,Salbutamol inhaler,GSK,Cool place,23,24.98,0,0,chai,Trung,0,1
2021-04-24,Salbutamol inhaler,GSK,Cool place,19,24.98,0,0,chai,Nam,0,1
2021-04-24,Salonpas,Hisamitsu,Dry place,53,24.49,0,1,gói,Bắc,0,1
2021-04-24,Salonpas,Hisamitsu,Dry place,56,24.49,0,1,gói,Trung,0,1
2021-04-24,Salonpas,Hisamitsu,Dry place,84,24.49,0,1,gói,Nam,0,1
2021-04-24,Smecta,Ipsen,Dry place,33,23.73,0,0,gói,Bắc,0,1
2021-04-24,Smecta,Ipsen,Dry place,39,23.73,0,0,gói,Trung,0,1
2021-04-24,Smecta,Ipsen,Dry place,38,23.73,0,0,gói,Nam,0,1
2021-04-24,Thuốc ho Prospan,Engelhard,Cool place,42,24.58,0,0,chai,Bắc,0,1
2021-04-24,Thuốc ho Prospan,Engelhard,Cool place,31,24.58,0,0,chai,Trung,0,1
2021-04-24,Thuốc ho Prospan,Engelhard,Cool place,13,24.58,0,0,chai,Nam,0,1
2021-04-24,V-Rohto,Rohto,Cool place,32,24.65,0,0,chai,Bắc,0,1
2021-04-24,V-Rohto,Rohto,Cool place,46,24.65,0,0,chai,Trung,0,1
2021-04-24,V-Rohto,Rohto,Cool place,61,24.65,0,0,chai,Nam,0,1
2021-04-24,Vitamin C 500mg,DHG Pharma,Room temperature,55,24.49,0,0,hộp,Bắc,0,1
2021-04-24,Vitamin C 500mg,DHG Pharma,Room temperature,53,24.49,0,0,hộp,Trung,0,1
2021-04-24,Vitamin C 500mg,DHG Pharma,Room temperature,71,24.49,0,0,hộp,Nam,0,1
2021-04-24,Vitamin D3 1000 IU,Nature Made,Room temperature,24,24.42,0,0,lọ,Bắc,0,1
2021-04-24,Vitamin D3 1000 IU,Nature Made,Room temperature,21,24.42,0,0,lọ,Trung,0,1
2021-04-24,Vitamin D3 1000 IU,Nature Made,Room temperature,19,24.42,0,0,lọ,Nam,0,1
2021-04-24,Xịt mũi Nazal,Nam Ha Pharma,Cool place,45,24.55,0,1,chai,Bắc,0,1
2021-04-24,Xịt mũi Nazal,Nam Ha Pharma,Cool place,31,24.55,0,1,chai,Trung,0,1
2021-04-24,Xịt mũi Nazal,Nam Ha Pharma,Cool place,20,24.55,0,1,chai,Nam,0,1
2021-04-25,Acetylcysteine syrup,DHG Pharma,Cool place,19,24.06,0,0,chai,Bắc,0,1
2021-04-25,Acetylcysteine syrup,DHG Pharma,Cool place,15,24.06,0,0,chai,Trung,0,1
2021-04-25,Acetylcysteine syrup,DHG Pharma,Cool place,11,24.06,0,0,chai,Nam,0,1
2021-04-25,Amoxicillin-Clavulanate,Glomed,Room temperature,21,24.6,0,0,hộp,Bắc,0,1
2021-04-25,Amoxicillin-Clavulanate,Glomed,Room temperature,16,24.6,0,0,hộp,Trung,0,1
2021-04-25,Amoxicillin-Clavulanate,Glomed,Room temperature,14,24.6,0,0,hộp,Nam,0,1
2021-04-25,Coldrex,GSK,Room temperature,48,24.51,0,0,hộp,Bắc,0,1
2021-04-25,Coldrex,GSK,Room temperature,35,24.51,0,0,hộp,Trung,0,1
2021-04-25,Coldrex,GSK,Room temperature,21,24.51,0,0,hộp,Nam,0,1
2021-04-25,Ibuprofen 200mg,Traphaco,Room temperature,48,24.28,0,1,hộp,Bắc,0,1
2021-04-25,Ibuprofen 200mg,Traphaco,Room temperature,42,24.28,0,1,hộp,Trung,0,1
2021-04-25,Ibuprofen 200mg,Traphaco,Room temperature,51,24.28,0,1,hộp,Nam,0,1
2021-04-25,Loratadine 10mg,Sanofi,Room temperature,27,24.94,0,0,hộp,Bắc,0,1
2021-04-25,Loratadine 10mg,Sanofi,Room temperature,25,24.94,0,0,hộp,Trung,0,1
2021-04-25,Loratadine 10mg,Sanofi,Room temperature,23,24.94,0,0,hộp,Nam,0,1
2021-04-25,Omeprazole 20mg,STADA,Room temperature,22,24.31,0,0,hộp,Bắc,0,1
2021-04-25,Omeprazole 20mg,STADA,Room temperature,23,24.31,0,0,hộp,Trung,0,1
2021-04-25,Omeprazole 20mg,STADA,Room temperature,30,24.31,0,0,hộp,Nam,0,1
2021-04-25,Paracetamol 500mg,DHG Pharma,Room temperature,69,25.48,0,0,hộp,Bắc,0,1
2021-04-25,Paracetamol 500mg,DHG Pharma,Room temperature,72,25.48,0,0,hộp,Trung,0,1
2021-04-25,Paracetamol 500mg,DHG Pharma,Room temperature,64,25.48,0,0,hộp,Nam,0,1
2021-04-25,Salbutamol inhaler,GSK,Cool place,29,25.15,0,0,chai,Bắc,0,1
2021-04-25,Salbutamol inhaler,GSK,Cool place,24,25.15,0,0,chai,Trung,0,1
2021-04-25,Salbutamol inhaler,GSK,Cool place,19,25.15,0,0,chai,Nam,0,1
2021-04-25,Salonpas,Hisamitsu,Dry place,53,24.22,0,0,gói,Bắc,0,1
2021-04-25,Salonpas,Hisamitsu,Dry place,59,24.22,0,0,gói,Trung,0,1
2021-04-25,Salonpas,Hisamitsu,Dry place,84,24.22,0,0,gói,Nam,0,1
2021-04-25,Smecta,Ipsen,Dry place,34,23.44,0,0,gói,Bắc,0,1
2021-04-25,Smecta,Ipsen,Dry place,36,23.44,0,0,gói,Trung,0,1
2021-04-25,Smecta,Ipsen,Dry place,42,23.44,0,0,gói,Nam,0,1
2021-04-25,Thuốc ho Prospan,Engelhard,Cool place,42,24.56,0,0,chai,Bắc,0,1
2021-04-25,Thuốc ho Prospan,Engelhard,Cool place,30,24.56,0,0,chai,Trung,0,1
2021-04-25,Thuốc ho Prospan,Engelhard,Cool place,11,24.56,0,0,chai,Nam,0,1
2021-04-25,V-Rohto,Rohto,Cool place,33,24.74,0,0,chai,Bắc,0,1
2021-04-25,V-Rohto,Rohto,Cool place,48,24.74,0,0,chai,Trung,0,1
2021-04-25,V-Rohto,Rohto,Cool place,61,24.74,0,0,chai,Nam,0,1
2021-04-25,Vitamin C 500mg,DHG Pharma,Room temperature,54,24.58,0,0,hộp,Bắc,0,1
2021-04-25,Vitamin C 500mg,DHG Pharma,Room temperature,54,24.58,0,0,hộp,Trung,0,1
2021-04-25,Vitamin C 500mg,DHG Pharma,Room temperature,71,24.58,0,0,hộp,Nam,0,1
2021-04-25,Vitamin D3 1000 IU,Nature Made,Room temperature,24,24.6,0,1,lọ,Bắc,0,1
2021-04-25,Vitamin D3 1000 IU,Nature Made,Room temperature,21,24.6,0,1,lọ,Trung,0,1
2021-04-25,Vitamin D3 1000 IU,Nature Made,Room temperature,20,24.6,0,1,lọ,Nam,0,1
2021-04-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,46,24.48,0,0,chai,Bắc,0,1
2021-04-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,31,24.48,0,0,chai,Trung,0,1
2021-04-25,Xịt mũi Nazal,Nam Ha Pharma,Cool place,19,24.48,0,0,chai,Nam,0,1
2021-04-26,Acetylcysteine syrup,DHG Pharma,Cool place,19,24.0,0,0,chai,Bắc,0,0
2021-04-26,Acetylcysteine syrup,DHG Pharma,Cool place,16,24.0,0,0,chai,Trung,0,0
2021-04-26,Acetylcysteine syrup,DHG Pharma,Cool place,11,24.0,0,0,chai,Nam,0,0
2021-04-26,Amoxicillin-Clavulanate,Glomed,Room temperature,20,24.56,0,0,hộp,Bắc,0,0
2021-04-26,Amoxicillin-Clavulanate,Glomed,Room temperature,17,24.56,0,0,hộp,Trung,0,0
2021-04-26,Amoxicillin-Clavulanate,Glomed,Room temperature,13,24.56,0,0,hộp,Nam,0,0
2021-04-26,Coldrex,GSK,Room temperature,52,24.44,0,0,hộp,Bắc,0,0
2021-04-26,Coldrex,GSK,Room temperature,34,24.44,0,0,hộp,Trung,0,0
2021-04-26,Coldrex,GSK,Room temperature,20,24.44,0,0,hộp,Nam,0,0
2021-04-26,Ibuprofen 200mg,Traphaco,Room temperature,47,24.22,0,0,hộp,Bắc,0,0
2021-04-26,Ibuprofen 200mg,Traphaco,Room temperature,41,24.22,0,0,hộp,Trung,0,0
2021-04-26,Ibuprofen 200mg,Traphaco,Room temperature,50,24.22,0,0,hộp,Nam,0,0
2021-04-26,Loratadine 10mg,Sanofi,Room temperature,27,24.89,0,1,hộp,Bắc,0,0
2021-04-26,Loratadine 10mg,Sanofi,Room temperature,24,24.89,0,1,hộp,Trung,0,0
2021-04-26,Loratadine 10mg,Sanofi,Room temperature,22,24.89,0,1,hộp,Nam,0,0
2021-04-26,Omeprazole 20mg,STADA,Room temperature,24,24.33,0,0,hộp,Bắc,0,0
2021-04-26,Omeprazole 20mg,STADA,Room temperature,23,24.33,0,0,hộp,Trung,0,0
2021-04-26,Omeprazole 20mg,STADA,Room temperature,30,24.33,0,0,hộp,Nam,0,0
2021-04-26,Paracetamol 500mg,DHG Pharma,Room temperature,68,25.56,0,0,hộp,Bắc,0,0
2021-04-26,Paracetamol 500mg,DHG Pharma,Room temperature,64,25.56,0,0,hộp,Trung,0,0
2021-04-26,Paracetamol 500mg,DHG Pharma,Room temperature,64,25.56,0,0,hộp,Nam,0,0
2021-04-26,Salbutamol inhaler,GSK,Cool place,27,25.22,0,0,chai,Bắc,0,0
2021-04-26,Salbutamol inhaler,GSK,Cool place,23,25.22,0,0,chai,Trung,0,0
2021-04-26,Salbutamol inhaler,GSK,Cool place,19,25.22,0,0,chai,Nam,0,0
2021-04-26,Salonpas,Hisamitsu,Dry place,50,24.11,0,0,gói,Bắc,0,0
2021-04-26,Salonpas,Hisamitsu,Dry place,60,24.11,0,0,gói,Trung,0,0
2021-04-26,Salonpas,Hisamitsu,Dry place,85,24.11,0,0,gói,Nam,0,0
2021-04-26,Smecta,Ipsen,Dry place,33,23.33,0,0,gói,Bắc,0,0
2021-04-26,Smecta,Ipsen,Dry place,37,23.33,0,0,gói,Trung,0,0
2021-04-26,Smecta,Ipsen,Dry place,42,23.33,0,0,gói,Nam,0,0
2021-04-26,Thuốc ho Prospan,Engelhard,Cool place,42,24.56,0,0,chai,Bắc,0,0
2021-04-26,Thuốc ho Prospan,Engelhard,Cool place,31,24.56,0,0,chai,Trung,0,0
2021-04-26,Thuốc ho Prospan,Engelhard,Cool place,11,24.56,0,0,chai,Nam,0,0
2021-04-26,V-Rohto,Rohto,Cool place,32,24.78,0,0,chai,Bắc,0,0
2021-04-26,V-Rohto,Rohto,Cool place,45,24.78,0,0,chai,Trung,0,0
2021-04-26,V-Rohto,Rohto,Cool place,61,24.78,0,0,chai,Nam,0,0
2021-04-26,Vitamin C 500mg,DHG Pharma,Room temperature,55,24.67,0,0,hộp,Bắc,0,0
2021-04-26,Vitamin C 500mg,DHG Pharma,Room temperature,52,24.67,0,0,hộp,Trung,0,0
2021-04-26,Vitamin C 500mg,DHG Pharma,Room temperature,71,24.67,0,0,hộp,Nam,0,0
2021-04-26,Vitamin D3 1000 IU,Nature Made,Room temperature,24,24.67,0,1,lọ,Bắc,0,0
2021-04-26,Vitamin D3 1000 IU,Nature Made,Room temperature,21,24.67,0,1,lọ,Trung,0,0
2021-04-26,Vitamin D3 1000 IU,Nature Made,Room temperature,20,24.67,0,1,lọ,Nam,0,0
2021-04-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,46,24.44,0,1,chai,Bắc,0,0
2021-04-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,33,24.44,0,1,chai,Trung,0,0
2021-04-26,Xịt mũi Nazal,Nam Ha Pharma,Cool place,20,24.44,0,1,chai,Nam,0,0
2021-04-27,Acetylcysteine syrup,DHG Pharma,Cool place,19,24.03,0,0,chai,Bắc,0,0
2021-04-27,Acetylcysteine syrup,DHG Pharma,Cool place,16,24.03,0,0,chai,Trung,0,0
2021-04-27,Acetylcysteine syrup,DHG Pharma,Cool place,10,24.03,0,0,chai,Nam,0,0
2021-04-27,Amoxicillin-Clavulanate,Glomed,Room temperature,21,24.49,0,1,hộp,Bắc,0,0
2021-04-27,Amoxicillin-Clavulanate,Glomed,Room temperature,17,24.49,0,1,hộp,Trung,0,0
2021-04-27,Amoxicillin-Clavulanate,Glomed,Room temperature,14,24.49,0,1,hộp,Nam,0,0
2021-04-27,Coldrex,GSK,Room temperature,48,24.46,0,0,hộp,Bắc,0,0
2021-04-27,Coldrex,GSK,Room temperature,36,24.46,0,0,hộp,Trung,0,0
2021-04-27,Coldrex,GSK,Room temperature,22,24.46,0,0,hộp,Nam,0,0
2021-04-27,Ibuprofen 200mg,Traphaco,Room temperature,44,24.2,0,1,hộp,Bắc,0,0
2021-04-27,Ibuprofen 200mg,Traphaco,Room temperature,41,24.2,0,1,hộp,Trung,0,0
2021-04-27,Ibuprofen 200mg,Traphaco,Room temperature,49,24.2,0,1,hộp,Nam,0,0
2021-04-27,Loratadine 10mg,Sanofi,Room temperature,26,24.86,0,1,hộp,Bắc,0,0
2021-04-27,Loratadine 10mg,Sanofi,Room temperature,25,24.86,0,1,hộp,Trung,0,0
2021-04-27,Loratadine 10mg,Sanofi,Room temperature,24,24.86,0,1,hộp,Nam,0,0
2021-04-27,Omeprazole 20mg,STADA,Room temperature,22,24.33,0,0,hộp,Bắc,0,0
2021-04-27,Omeprazole 20mg,STADA,Room temperature,22,24.33,0,0,hộp,Trung,0,0
2021-04-27,Omeprazole 20mg,STADA,Room temperature,31,24.33,0,0,hộp,Nam,0,0
2021-04-27,Paracetamol 500mg,DHG Pharma,Room temperature,70,25.53,0,0,hộp,Bắc,0,0
2021-04-27,Paracetamol 500mg,DHG Pharma,Room temperature,74,25.53,0,0,hộp,Trung,0,0
2021-04-27,Paracetamol 500mg,DHG Pharma,Room temperature,67,25.53,0,0,hộp,Nam,0,0
2021-04-27,Salbutamol inhaler,GSK,Cool place,28,25.2,0,0,chai,Bắc,0,0
2021-04-27,Salbutamol inhaler,GSK,Cool place,23,25.2,0,0,chai,Trung,0,0
2021-04-27,Salbutamol inhaler,GSK,Cool place,19,25.2,0,0,chai,Nam,0,0
2021-04-27,Salonpas,Hisamitsu,Dry place,53,24.18,0,0,gói,Bắc,0,0
2021-04-27,Salonpas,Hisamitsu,Dry place,60,24.18,0,0,gói,Trung,0,0
2021-04-27,Salonpas,Hisamitsu,Dry place,82,24.18,0,0,gói,Nam,0,0
2021-04-27,Smecta,Ipsen,Dry place,33,23.41,0,1,gói,Bắc,0,0
2021-04-27,Smecta,Ipsen,Dry place,38,23.41,0,1,gói,Trung,0,0
2021-04-27,Smecta,Ipsen,Dry place,41,23.41,0,1,gói,Nam,0,0
2021-04-27,Thuốc ho Prospan,Engelhard,Cool place,42,24.56,0,0,chai,Bắc,0,0
2021-04-27,Thuốc ho Prospan,Engelhard,Cool place,31,24.56,0,0,chai,Trung,0,0
2021-04-27,Thuốc ho Prospan,Engelhard,Cool place,11,24.56,0,0,chai,Nam,0,0
2021-04-27,V-Rohto,Rohto,Cool place,35,24.73,0,0,chai,Bắc,0,0
2021-04-27,V-Rohto,Rohto,Cool place,47,24.73,0,0,chai,Trung,0,0
2021-04-27,V-Rohto,Rohto,Cool place,62,24.73,0,0,chai,Nam,0,0
2021-04-27,Vitamin C 500mg,DHG Pharma,Room temperature,52,24.78,0,0,hộp,Bắc,0,0
2021-04-27,Vitamin C 500mg,DHG Pharma,Room temperature,54,24.78,0,0,hộp,Trung,0,0
2021-04-27,Vitamin C 500mg,DHG Pharma,Room temperature,73,24.78,0,0,hộp,Nam,0,0
2021-04-27,Vitamin D3 1000 IU,Nature Made,Room temperature,23,24.64,0,1,lọ,Bắc,0,0
2021-04-27,Vitamin D3 1000 IU,Nature Made,Room temperature,23,24.64,0,1,lọ,Trung,0,0
2021-04-27,Vitamin D3 1000 IU,Nature Made,Room temperature,19,24.64,0,1,lọ,Nam,0,0
2021-04-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,45,24.48,0,0,chai,Bắc,0,0
2021-04-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,33,24.48,0,0,chai,Trung,0,0
2021-04-27,Xịt mũi Nazal,Nam Ha Pharma,Cool place,19,24.48,0,0,chai,Nam,0,0
2021-04-28,Acetylcysteine syrup,DHG Pharma,Cool place,19,24.11,0,0,chai,Bắc,0,0
2021-04-28,Acetylcysteine syrup,DHG Pharma,Cool place,15,24.11,0,0,chai,Trung,0,0
2021-04-28,Acetylcysteine syrup,DHG Pharma,Cool place,11,24.11,0,0,chai,Nam,0,0
2021-04-28,Amoxicillin-Clavulanate,Glomed,Room temperature,20,24.39,0,0,hộp,Bắc,0,0
2021-04-28,Amoxicillin-Clavulanate,Glomed,Room temperature,16,24.39,0,0,hộp,Trung,0,0
2021-04-28,Amoxicillin-Clavulanate,Glomed,Room temperature,14,24.39,0,0,hộp,Nam,0,0
2021-04-28,Coldrex,GSK,Room temperature,50,24.51,0,1,hộp,Bắc,0,0
2021-04-28,Coldrex,GSK,Room temperature,36,24.51,0,1,hộp,Trung,0,0
2021-04-28,Coldrex,GSK,Room temperature,21,24.51,0,1,hộp,Nam,0,0
2021-04-28,Ibuprofen 200mg,Traphaco,Room temperature,43,24.17,0,1,hộp,Bắc,0,0
2021-04-28,Ibuprofen 200mg,Traphaco,Room temperature,41,24.17,0,1,hộp,Trung,0,0
2021-04-28,Ibuprofen 200mg,Traphaco,Room temperature,49,24.17,0,1,hộp,Nam,0,0
2021-04-28,Loratadine 10mg,Sanofi,Room temperature,27,24.84,0,0,hộp,Bắc,0,0
2021-04-28,Loratadine 10mg,Sanofi,Room temperature,24,24.84,0,0,hộp,Trung,0,0
2021-04-28,Loratadine 10mg,Sanofi,Room temperature,22,24.84,0,0,hộp,Nam,0,0
2021-04-28,Omeprazole 20mg,STADA,Room temperature,23,24.31,0,0,hộp,Bắc,0,0
2021-04-28,Omeprazole 20mg,STADA,Room temperature,23,24.31,0,0,hộp,Trung,0,0
2021-04-28,Omeprazole 20mg,STADA,Room temperature,31,24.31,0,0,hộp,Nam,0,0
2021-04-28,Paracetamol 500mg,DHG Pharma,Room temperature,68,25.46,0,1,hộp,Bắc,0,0
2021-04-28,Paracetamol 500mg,DHG Pharma,Room temperature,69,25.46,0,1,hộp,Trung,0,0
2021-04-28,Paracetamol 500mg,DHG Pharma,Room temperature,70,25.46,0,1,hộp,Nam,0,0
2021-04-28,Salbutamol inhaler,GSK,Cool place,28,25.13,0,0,chai,Bắc,0,0
2021-04-28,Salbutamol inhaler,GSK,Cool place,22,25.13,0,0,chai,Trung,0,0
2021-04-28,Salbutamol inhaler,GSK,Cool place,18,25.13,0,0,chai,Nam,0,0
2021-04-28,Salonpas,Hisamitsu,Dry place,53,24.35,0,0,gói,Bắc,0,0
2021-04-28,Salonpas,Hisamitsu,Dry place,61,24.35,0,0,gói,Trung,0,0
2021-04-28,Salonpas,Hisamitsu,Dry place,84,24.35,0,0,gói,Nam,0,0
2021-04-28,Smecta,Ipsen,Dry place,32,23.6,0,0,gói,Bắc,0,0
2021-04-28,Smecta,Ipsen,Dry place,37,23.6,0,0,gói,Trung,0,0
2021-04-28,Smecta,Ipsen,Dry place,45,23.6,0,0,gói,Nam,0,0
2021-04-28,Thuốc ho Prospan,Engelhard,Cool place,41,24.56,0,0,chai,Bắc,0,0
2021-04-28,Thuốc ho Prospan,Engelhard,Cool place,33,24.56,0,0,chai,Trung,0,0
2021-04-28,Thuốc ho Prospan,Engelhard,Cool place,10,24.56,0,0,chai,Nam,0,0
2021-04-28,V-Rohto,Rohto,Cool place,34,24.6,0,1,chai,Bắc,0,0
2021-04-28,V-Rohto,Rohto,Cool place,47,24.6,0,1,chai,Trung,0,0
2021-04-28,V-Rohto,Rohto,Cool place,62,24.6,0,1,chai,Nam,0,0
2021-04-28,Vitamin C 500mg,DHG Pharma,Room temperature,52,24.93,0,1,hộp,Bắc,0,0
2021-04-28,Vitamin C 500mg,DHG Pharma,Room temperature,54,24.93,0,1,hộp,Trung,0,0
2021-04-28,Vitamin C 500mg,DHG Pharma,Room temperature,70,24.93,0,1,hộp,Nam,0,0
2021-04-28,Vitamin D3 1000 IU,Nature Made,Room temperature,24,24.56,0,0,lọ,Bắc,0,0
2021-04-28,Vitamin D3 1000 IU,Nature Made,Room temperature,22,24.56,0,0,lọ,Trung,0,0
2021-04-28,Vitamin D3 1000 IU,Nature Made,Room temperature,20,24.56,0,0,lọ,Nam,0,0
2021-04-28,Xịt mũi Nazal,Nam Ha Pharma,Cool place,45,24.58,0,1,chai,Bắc,0,0
2021-04-28,Xịt mũi Nazal,Nam Ha Pharma,Cool place,34,24.58,0,1,chai,Trung,0,0
